学校名称,985,211,双一流,普通院校,院系名称,专业,招生人数,学习方式,分数线
太原理工大学,不是,是,是,不是,物理与光电工程学院、新型传感器与智能控制教育部重点实验室,仪器科学与技术,2,全日制,270
太原理工大学,不是,是,是,不是,材料科学与工程学院、新材料界面科学与工程教育部重点实验室,材料科学与工程,92,全日制,260
太原理工大学,不是,是,是,不是,材料科学与工程学院、新材料界面科学与工程教育部重点实验室,冶金工程,5,全日制,251
太原理工大学,不是,是,是,不是,化学与化工学院、省部共建煤基能源清洁高效利用国家重点实验室,动力工程及工程热物理,4,全日制,251
太原理工大学,不是,是,是,不是,集成电路学院,电子科学与技术,19,全日制,260
太原理工大学,不是,是,是,不是,电子信息工程学院,信息与通信工程,17,全日制,275
山西医科大学,不是,不是,不是,是,马克思主义学院,马克思主义理论,18,全日制,323
山西医科大学,不是,不是,不是,是,人文社会科学学院,社会工作,20,全日制,323
山西医科大学,不是,不是,不是,是,人文社会科学学院,社会工作,3,非全日制,323
山西医科大学,不是,不是,不是,是,人文社会科学学院,心理学,4,全日制,341
山西医科大学,不是,不是,不是,是,人文社会科学学院,应用心理,15,全日制,341
山西医科大学,不是,不是,不是,是,马克思主义学院,马克思主义理论,18,全日制,323
山西医科大学,不是,不是,不是,是,人文社会科学学院,社会工作,20,全日制,323
山西医科大学,不是,不是,不是,是,人文社会科学学院,社会工作,3,非全日制,323
山西医科大学,不是,不是,不是,是,人文社会科学学院,心理学,4,全日制,341
山西医科大学,不是,不是,不是,是,人文社会科学学院,应用心理,15,全日制,341
山西医科大学,不是,不是,不是,是,基础医学院,基础医学,4,全日制,274
山西医科大学,不是,不是,不是,是,基础医学院,基础医学,146,全日制,293
山西医科大学,不是,不是,不是,是,附属肿瘤医院,基础医学,5,全日制,293
山西医科大学,不是,不是,不是,是,临床医学院,内科学,40,全日制,293
山西医科大学,不是,不是,不是,是,临床医学院,儿科学,6,全日制,293
山西医科大学,不是,不是,不是,是,临床医学院,老年医学,2,全日制,293
山西医科大学,不是,不是,不是,是,临床医学院,神经病学,8,全日制,293
山西医科大学,不是,不是,不是,是,临床医学院,精神病与精神卫生学,5,全日制,293
中北大学,不是,不是,不是,是,经济与管理学院,国际商务,10,全日制,323
中北大学,不是,不是,不是,是,马克思主义学院,思想政治教育,35,全日制,326
中北大学,不是,不是,不是,是,体育学院,体育学,7,全日制,304
中北大学,不是,不是,不是,是,体育学院,体育,15,全日制,304
中北大学,不是,不是,不是,是,体育学院,体育,10,非全日制,304
中北大学,不是,不是,不是,是,经济与管理学院,国际商务,10,全日制,323
中北大学,不是,不是,不是,是,马克思主义学院,思想政治教育,35,全日制,326
中北大学,不是,不是,不是,是,体育学院,体育学,7,全日制,304
中北大学,不是,不是,不是,是,体育学院,体育,15,全日制,304
中北大学,不是,不是,不是,是,体育学院,体育,10,非全日制,304
中北大学,不是,不是,不是,是,人文社会科学学院,英语语言文学,15,全日制,376
中北大学,不是,不是,不是,是,数学学院,数学,56,全日制,274
中北大学,不是,不是,不是,是,半导体与物理学院,物理学,15,全日制,274
中北大学,不是,不是,不是,是,化学与化工学院,化学,29,全日制,274
中北大学,不是,不是,不是,是,数学学院,统计学,6,全日制,274
中北大学,不是,不是,不是,是,航空宇航学院,力学,13,全日制,251
中北大学,不是,不是,不是,是,机电工程学院,机械工程,9,全日制,260
中北大学,不是,不是,不是,是,机械工程学院,机械工程,43,全日制,260
中北大学,不是,不是,不是,是,信息与通信工程学院,光学工程,16,全日制,260
中北大学,不是,不是,不是,是,仪器与电子学院,仪器科学与技术,103,全日制,260
中北大学,不是,不是,不是,是,电气与控制工程学院,仪器科学与技术,3,全日制,260
中北大学,不是,不是,不是,是,半导体与物理学院,仪器科学与技术,5,全日制,260
中北大学,不是,不是,不是,是,材料科学与工程学院,材料科学与工程,72,全日制,260
中北大学,不是,不是,不是,是,能源与动力工程学院,动力工程及工程热物理,17,全日制,251
中北大学,不是,不是,不是,是,仪器与电子学院,电子科学与技术,29,全日制,260
中北大学,不是,不是,不是,是,半导体与物理学院,电子科学与技术,22,全日制,260
中北大学,不是,不是,不是,是,信息与通信工程学院,信息与通信工程,18,全日制,260
中北大学,不是,不是,不是,是,电气与控制工程学院,控制科学与工程,29,全日制,260
中北大学,不是,不是,不是,是,计算机科学与技术学院（大数据学院）,计算机科学与技术,7,全日制,270
中北大学,不是,不是,不是,是,化学与化工学院,化学工程与技术,19,全日制,260
中北大学,不是,不是,不是,是,航空宇航学院,航空宇航科学与技术,10,全日制,269
中北大学,不是,不是,不是,是,机电工程学院,兵器科学与技术,58,全日制,251
中北大学,不是,不是,不是,是,环境与安全工程学院,兵器科学与技术,19,全日制,251
中北大学,不是,不是,不是,是,环境与安全工程学院,环境科学与工程,14,全日制,260
中北大学,不是,不是,不是,是,信息与通信工程学院,生物医学工程,5,全日制,260
山西农业大学,不是,不是,不是,是,马克思主义学院,思想政治教育,24,全日制,323
山西农业大学,不是,不是,不是,是,生命科学学院,生物学,46,全日制,274
山西农业大学,不是,不是,不是,是,基础部,生物学,13,全日制,274
山西农业大学,不是,不是,不是,是,马克思主义学院,思想政治教育,24,全日制,323
山西农业大学,不是,不是,不是,是,生命科学学院,生物学,46,全日制,274
山西农业大学,不是,不是,不是,是,基础部,生物学,13,全日制,274
山西师范大学,不是,不是,不是,是,马克思主义学院,哲学,12,全日制,321
山西师范大学,不是,不是,不是,是,经济与管理学院,应用经济学,11,全日制,323
山西师范大学,不是,不是,不是,是,经济与管理学院,数字经济,8,全日制,323
山西师范大学,不是,不是,不是,是,社会学与法学学院,社会学,21,全日制,323
山西师范大学,不是,不是,不是,是,文学院,民俗学,8,全日制,323
山西师范大学,不是,不是,不是,是,马克思主义学院,哲学,12,全日制,321
山西师范大学,不是,不是,不是,是,经济与管理学院,应用经济学,11,全日制,323
山西师范大学,不是,不是,不是,是,经济与管理学院,数字经济,8,全日制,323
山西师范大学,不是,不是,不是,是,社会学与法学学院,社会学,21,全日制,323
山西师范大学,不是,不是,不是,是,文学院,民俗学,8,全日制,323
山西师范大学,不是,不是,不是,是,马克思主义学院,马克思主义理论,55,全日制,354
山西师范大学,不是,不是,不是,是,社会学与法学学院,社会工作,12,全日制,323
山西师范大学,不是,不是,不是,是,教育科学学院,教育学,31,全日制,341
山西师范大学,不是,不是,不是,是,体育学院,体育学,32,全日制,304
山西师范大学,不是,不是,不是,是,教育科学学院,教育管理,12,全日制,341
山西师范大学,不是,不是,不是,是,教育科学学院,教育管理,15,非全日制,341
山西财经大学,不是,不是,不是,是,经济学院,理论经济学,32,全日制,323
山西财经大学,不是,不是,不是,是,财政与公共经济学院,国民经济学,5,全日制,323
山西财经大学,不是,不是,不是,是,资源型经济转型发展研究院,区域经济学,12,全日制,323
山西财经大学,不是,不是,不是,是,财政与公共经济学院,财政学,20,全日制,323
山西财经大学,不是,不是,不是,是,金融学院,金融学,50,全日制,323
山西财经大学,不是,不是,不是,是,经济学院,理论经济学,32,全日制,323
山西财经大学,不是,不是,不是,是,财政与公共经济学院,国民经济学,5,全日制,323
山西财经大学,不是,不是,不是,是,资源型经济转型发展研究院,区域经济学,12,全日制,323
山西财经大学,不是,不是,不是,是,财政与公共经济学院,财政学,20,全日制,323
山西财经大学,不是,不是,不是,是,金融学院,金融学,50,全日制,323
山西财经大学,不是,不是,不是,是,国际贸易学院,产业经济学,14,全日制,323
山西财经大学,不是,不是,不是,是,国际贸易学院,国际贸易学,15,全日制,323
山西财经大学,不是,不是,不是,是,财政与公共经济学院,数量经济学,6,全日制,323
山西财经大学,不是,不是,不是,是,金融学院,金融,70,全日制,323
山西财经大学,不是,不是,不是,是,统计学院,应用统计,90,全日制,323
太原科技大学,不是,不是,不是,是,经济与管理学院,理论经济学,17,全日制,323
太原科技大学,不是,不是,不是,是,法学院,法学,14,全日制,323
太原科技大学,不是,不是,不是,是,马克思主义学院,马克思主义理论,33,全日制,323
太原科技大学,不是,不是,不是,是,马克思主义学院,中共党史党建学,19,全日制,323
太原科技大学,不是,不是,不是,是,法学院,法律（法学）,24,全日制,323
太原科技大学,不是,不是,不是,是,经济与管理学院,理论经济学,17,全日制,323
太原科技大学,不是,不是,不是,是,法学院,法学,14,全日制,323
太原科技大学,不是,不是,不是,是,马克思主义学院,马克思主义理论,33,全日制,323
太原科技大学,不是,不是,不是,是,马克思主义学院,中共党史党建学,19,全日制,323
太原科技大学,不是,不是,不是,是,法学院,法律（法学）,24,全日制,323
太原科技大学,不是,不是,不是,是,人文社科学院,社会工作,30,全日制,323
太原科技大学,不是,不是,不是,是,应用科学学院,数学,24,全日制,274
太原科技大学,不是,不是,不是,是,化学工程与技术学院,化学,14,全日制,274
太原科技大学,不是,不是,不是,是,应用科学学院,力学,21,全日制,251
太原科技大学,不是,不是,不是,是,机械工程学院,机械工程,63,全日制,260
太原师范学院,不是,不是,不是,是,经济与管理学院,保险,10,全日制,323
太原师范学院,不是,不是,不是,是,教育学院,教育学原理,6,全日制,341
